Submission id;Participant id;Status;Custom study tncs accepted at;Started at;Completed at;Reviewed at;Archived at;Time taken;Completion code;Total approvals;Fluent languages;Age;Sex;Ethnicity simplified;Country of birth;Country of residence;Nationality;Language;Student status;Employment status
6836c964312e7dd539dc7316;665c302327136dcdb0c4a2e0;APPROVED;Not Applicable;2025-05-28T08:29:54.467000Z;2025-05-28T08:43:45.238000Z;2025-05-28T08:43:46.018000Z;2025-05-28T08:43:45.900793Z;831.0;72AAC84F;416;English;28;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c96459784b88961dfe8a;5eba5cf82cbf431a3276c90b;APPROVED;Not Applicable;2025-05-28T08:29:24.432000Z;2025-05-28T08:35:47.850000Z;2025-06-02T09:52:28.999000Z;2025-05-28T08:35:48.361864Z;384.0;72AAC84F;2768;Bulgarian, English;34;Female;White;Bulgaria;United Kingdom;Bulgaria;Bulgarian;No;Part-Time
6836c96865317c6c724794e7;672c6d81f10d775112a46f36;APPROVED;Not Applicable;2025-05-28T08:29:34.945000Z;2025-05-28T08:40:57.789000Z;2025-05-28T08:40:58.994000Z;2025-05-28T08:40:58.894237Z;683.0;72AAC84F;246;Scots, English;27;Male;White;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836c96a8c78956a9b3a4252;655b66f97ef4b1811f342e8b;APPROVED;Not Applicable;2025-05-28T08:32:15.317000Z;2025-05-28T08:40:14.449000Z;2025-05-28T08:40:15.125000Z;2025-05-28T08:40:15.024565Z;480.0;72AAC84F;801;English;31;Female;White;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836c9744124e01eefb01cd2;5bfc2227f88f3900014b0e1d;APPROVED;Not Applicable;2025-05-28T08:29:40.308000Z;2025-05-28T08:48:56.401000Z;2025-05-28T08:48:57.052000Z;2025-05-28T08:48:56.975489Z;1157.0;72AAC84F;1004;French, English;28;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c9763eee527cc2b6839d;62aa2682f51cfe120de80988;APPROVED;Not Applicable;2025-05-28T08:29:42.815000Z;2025-05-28T08:37:03.155000Z;2025-06-02T09:52:25.058000Z;2025-05-28T08:37:03.688085Z;441.0;72AAC84F;1729;English;27;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c99173f381142d3d1bf0;665c5b5cb53983b0b6323300;APPROVED;Not Applicable;2025-05-28T08:30:12.577000Z;2025-05-28T08:45:58.798000Z;2025-05-28T08:45:59.404000Z;2025-05-28T08:45:59.333603Z;947.0;72AAC84F;1334;Indonesian, English;35;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c9968cd3de11baf00efe;677bf069c64e31606c2bd260;APPROVED;Not Applicable;2025-05-28T08:31:14.044000Z;2025-05-28T08:39:25.500000Z;2025-05-28T08:39:26.283000Z;2025-05-28T08:39:26.193069Z;492.0;72AAC84F;453;English;20;Male;Black;United Kingdom;United Kingdom;United Kingdom;English;Yes;Other
6836c9b17219159ec6ebecb6;665d5a08c8e61c18498d08c9;APPROVED;Not Applicable;2025-05-28T08:30:47.725000Z;2025-05-28T08:43:54.096000Z;2025-05-28T08:43:54.945000Z;2025-05-28T08:43:54.832166Z;787.0;72AAC84F;1000;English;30;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c9c6053e64a119b4cce4;6706691e4be59019e3e56ac8;APPROVED;Not Applicable;2025-05-28T08:31:08.724000Z;2025-05-28T08:39:59.800000Z;2025-05-28T08:40:00.520000Z;2025-05-28T08:40:00.444236Z;532.0;72AAC84F;115;English;25;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c9dc51020389777cc1f4;64011ddd299336698fa0c488;APPROVED;Not Applicable;2025-05-28T08:31:28.975000Z;2025-05-28T08:41:55.310000Z;2025-05-28T08:41:56.226000Z;2025-05-28T08:41:56.128916Z;627.0;72AAC84F;1031;English;25;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c9e4a806453057120ce2;60819ba1a8862e33495f8914;APPROVED;Not Applicable;2025-05-28T08:31:35.806000Z;2025-05-28T08:44:22.421000Z;2025-05-28T08:44:23.404000Z;2025-05-28T08:44:23.313662Z;767.0;72AAC84F;1904;English;33;Male;White;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836c9e4f889166ad5bc0994;5d696d1c55742f001af29220;APPROVED;Not Applicable;2025-05-28T08:32:31.609000Z;2025-05-28T08:47:47.996000Z;2025-05-28T08:47:48.593000Z;2025-05-28T08:47:48.515777Z;917.0;72AAC84F;3191;English;23;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Full-Time
6836c9ef01e75e25ccbf06b0;5efd22056ec55516587f32a6;APPROVED;Not Applicable;2025-05-28T08:31:43.428000Z;2025-05-28T08:45:07.133000Z;2025-05-28T08:45:07.735000Z;2025-05-28T08:45:07.643737Z;804.0;72AAC84F;5146;English, German;27;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Full-Time
6836c9f61c84ce9bd5222307;67e87c18ffd57c26d71f2412;APPROVED;Not Applicable;2025-05-28T08:34:32.164000Z;2025-05-28T08:58:35.346000Z;2025-05-28T08:58:36.031000Z;2025-05-28T08:58:35.927171Z;1444.0;72AAC84F;201;English;35;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Part-Time
6836ca0b88b22ce24a6aed03;67605951e1f4b47505d35e98;APPROVED;Not Applicable;2025-05-28T08:33:20.137000Z;2025-05-28T08:46:00.970000Z;2025-05-28T08:46:03.967000Z;2025-05-28T08:46:01.531808Z;761.0;72AAC84F;97;English;27;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Full-Time
6836ca0f83163fd442fccb54;66d1a9db2911b86aa59b4378;APPROVED;Not Applicable;2025-05-28T08:36:03.865000Z;2025-05-28T08:57:00.471000Z;2025-05-28T08:57:03.094000Z;2025-05-28T08:57:01.017612Z;1257.0;72AAC84F;318;English;33;Female;White;Bulgaria;United Kingdom;Bulgaria;Bulgarian;No;Not in paid work (e.g. homemaker', 'retired or disabled)
6836ca495bbc8fe4c52d24c9;673e52fc0c248822d47e03ed;APPROVED;Not Applicable;2025-05-28T08:41:38.923000Z;2025-05-28T08:51:19.093000Z;2025-05-28T08:51:20.503000Z;2025-05-28T08:51:19.659236Z;581.0;72AAC84F;515;English;23;Male;Black;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836ca550881681d73dc7dd0;6665b0a0cacf8b312fd7b88a;APPROVED;Not Applicable;2025-05-28T08:33:54.973000Z;2025-05-28T08:47:17.283000Z;2025-05-28T08:47:17.956000Z;2025-05-28T08:47:17.846842Z;803.0;72AAC84F;760;English;33;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836ca56ac0ac7ab593d1c4d;67605442822476117cc57dcc;APPROVED;Not Applicable;2025-05-28T08:33:32.612000Z;2025-05-28T08:39:53.713000Z;2025-06-02T09:52:29.260000Z;2025-05-28T08:39:54.228521Z;382.0;72AAC84F;57;English, Spanish;21;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Part-Time
6836ca58c075dae62adc7324;6658bf409f61b7a787ee5d52;APPROVED;Not Applicable;2025-05-28T08:39:26.915000Z;2025-05-28T09:06:48.652000Z;2025-05-28T09:06:49.329000Z;2025-05-28T09:06:49.215606Z;1642.0;72AAC84F;452;French, English;20;Female;Black;France;United Kingdom;France;French;No;Unemployed (and job seeking)
6836ca596ac643add547e958;5a9bcd3f1eda410001366c55;APPROVED;Not Applicable;2025-05-28T08:34:44.466000Z;2025-05-28T08:40:11.134000Z;2025-06-02T09:52:29.518000Z;2025-05-28T08:40:11.668649Z;327.0;72AAC84F;2730;English;30;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836ca5b7be6de1410f0126d;63d79bf2271aa409e093e403;APPROVED;Not Applicable;2025-05-28T08:33:35.208000Z;2025-05-28T08:40:44.668000Z;2025-06-02T09:52:25.342000Z;2025-05-28T08:40:45.223602Z;430.0;72AAC84F;1115;English;34;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836ca6154e5723e3d05d87c;672be724a1f9a800fcbd3d02;APPROVED;Not Applicable;2025-05-28T08:37:37.836000Z;2025-05-28T09:01:04.270000Z;2025-05-28T09:01:06.236000Z;2025-05-28T09:01:04.924998Z;1407.0;72AAC84F;768;English;28;Male;Mixed;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;Full-Time
6836ca9ac47efdb5754eb0c4;5ed4c3d73ac88100098198f1;APPROVED;Not Applicable;2025-05-28T08:35:00.888000Z;2025-05-28T08:40:02.204000Z;2025-06-02T09:52:29.803000Z;2025-05-28T08:40:02.828607Z;302.0;72AAC84F;2971;English;35;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cab141b2cdf179acd993;67a9da49f62daef62d4f4d5c;APPROVED;Not Applicable;2025-05-28T08:34:57.977000Z;2025-05-28T08:48:15.530000Z;2025-05-28T08:48:16.126000Z;2025-05-28T08:48:16.054262Z;798.0;72AAC84F;442;English;31;Female;Black;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;Part-Time
6836cad3909d01cdd207ac52;659c013fd8f8c8c7f7625aa1;APPROVED;Not Applicable;2025-05-28T08:35:41.622000Z;2025-05-28T08:45:54.553000Z;2025-05-28T08:45:56.534000Z;2025-05-28T08:45:55.362307Z;613.0;72AAC84F;533;English;31;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Part-Time
6836cad569bce83dcefece95;5c478dae685da800014c8119;APPROVED;Not Applicable;2025-05-28T08:35:41.887000Z;2025-05-28T08:46:01.582000Z;2025-05-28T08:46:12.279000Z;2025-05-28T08:46:02.151179Z;620.0;72AAC84F;2141;English;28;Male;White;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836caee7be6de1410f01297;67914a71e31261f2ae882759;APPROVED;Not Applicable;2025-05-28T08:36:09.508000Z;2025-05-28T08:43:08.596000Z;2025-06-02T09:52:25.638000Z;2025-05-28T08:43:09.297809Z;420.0;72AAC84F;602;English;26;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Part-Time
6836cbbf3e4cf0faf90b59d1;6280bf67a185ccdf2af50e2b;APPROVED;Not Applicable;2025-05-28T08:39:32.208000Z;2025-05-28T08:59:12.831000Z;2025-05-28T08:59:13.410000Z;2025-05-28T08:59:13.337187Z;1181.0;72AAC84F;1935;Armenian, English, Hindi;35;Female;Asian;United Kingdom;United Kingdom;United Kingdom;English;DATA_EXPIRED;DATA_EXPIRED
6836cbc2339f86dc341dcf0d;6659a3110ccaa9dc948dc808;APPROVED;Not Applicable;2025-05-28T08:40:25.574000Z;2025-05-28T08:59:26.901000Z;2025-05-28T08:59:27.562000Z;2025-05-28T08:59:27.473089Z;1142.0;72AAC84F;99;English, Spanish, Italian;34;Male;White;Italy;United Kingdom;United Kingdom;English;No;Full-Time
6836cbd60116841d16a80637;62b8cd151b5fd0f9be7d1f11;APPROVED;Not Applicable;2025-05-28T08:39:50.075000Z;2025-05-28T08:47:36.577000Z;2025-05-28T08:47:37.188000Z;2025-05-28T08:47:37.109967Z;467.0;72AAC84F;2630;English;32;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Unemployed (and job seeking)
6836cc2a6f61a2be1cec6eff;612288fe5afea1bf6b8a197e;APPROVED;Not Applicable;2025-05-28T08:41:18.664000Z;2025-05-28T08:52:56.162000Z;2025-05-28T08:53:01.968000Z;2025-05-28T08:52:56.828014Z;698.0;72AAC84F;2616;English;30;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Full-Time
6836cc38b40bd39bde6562a8;67aca395e08375f063427a59;APPROVED;Not Applicable;2025-05-28T08:41:32.252000Z;2025-05-28T08:52:36.310000Z;2025-05-28T08:52:37.036000Z;2025-05-28T08:52:36.930988Z;665.0;72AAC84F;234;English;19;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Other
6836cc3b6b654557fe454d4e;63ed7506987da70d33ba9288;APPROVED;Not Applicable;2025-05-28T08:43:37.941000Z;2025-05-28T08:59:44.776000Z;2025-05-28T08:59:45.470000Z;2025-05-28T08:59:45.371559Z;967.0;72AAC84F;114;English;24;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Not in paid work (e.g. homemaker', 'retired or disabled)
6836cc3d944b89bbebd8d8ff;62b44b9958864d679bdb2c20;APPROVED;Not Applicable;2025-05-28T08:41:37.319000Z;2025-05-28T08:48:37.109000Z;2025-06-02T09:52:25.892000Z;2025-05-28T08:48:37.622738Z;420.0;72AAC84F;1388;English;30;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;DATA_EXPIRED
6836cca738d75241db2af433;63ea85f2e1c8032a3121a505;APPROVED;Not Applicable;2025-05-28T08:43:19.644000Z;2025-05-28T08:54:51.120000Z;2025-05-28T08:54:51.787000Z;2025-05-28T08:54:51.677589Z;692.0;72AAC84F;910;German, English;27;Male;White;Germany;United Kingdom;United Kingdom;English;No;Full-Time
6836ccb70f20120421f714af;676060d8382a3f0292c2c788;APPROVED;Not Applicable;2025-05-28T08:44:29.664000Z;2025-05-28T08:55:47.713000Z;2025-05-28T08:55:48.410000Z;2025-05-28T08:55:48.296153Z;679.0;72AAC84F;554;English;28;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836ccf32906ae16d3a0b7f8;67bb4559f03111057f22ad58;APPROVED;Not Applicable;2025-05-28T08:49:47.165000Z;2025-05-28T09:00:52.182000Z;2025-05-28T09:00:52.863000Z;2025-05-28T09:00:52.778365Z;666.0;72AAC84F;412;English;27;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Full-Time
6836cd14f6a3f154d14f348e;6620009020d5eaa24a7b09d8;APPROVED;Not Applicable;2025-05-28T08:47:17.529000Z;2025-05-28T09:13:10.154000Z;2025-05-28T09:13:10.899000Z;2025-05-28T09:13:10.804872Z;1553.0;72AAC84F;688;English;30;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cd3838f877f6ef0eba24;6773e0c2bb0187b6ecc2c835;APPROVED;Not Applicable;2025-05-28T08:45:44.581000Z;2025-05-28T08:51:57.189000Z;2025-06-02T09:52:30.049000Z;2025-05-28T08:51:57.730363Z;373.0;72AAC84F;76;English;35;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cdc5733cd29d9c47e932;5bec2847ac6b780001fec122;APPROVED;Not Applicable;2025-05-28T08:48:05.059000Z;2025-05-28T08:55:12.755000Z;2025-06-02T09:52:26.311000Z;2025-05-28T08:55:13.388874Z;428.0;72AAC84F;682;English;34;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cdc8fe778a804132672e;5c0037e88acfed00011af0e4;APPROVED;Not Applicable;2025-05-28T08:48:12.338000Z;2025-05-28T08:53:55.652000Z;2025-06-02T09:52:30.308000Z;2025-05-28T08:53:56.146800Z;344.0;72AAC84F;501;English;25;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cdd2ec180c0e9affbd1b;5f8376e9c2a1d34fac44b0b3;APPROVED;Not Applicable;2025-05-28T08:48:27.959000Z;2025-05-28T08:57:33.253000Z;2025-05-28T08:57:34.563000Z;2025-05-28T08:57:33.832196Z;546.0;72AAC84F;452;English;28;Male;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Not in paid work (e.g. homemaker', 'retired or disabled)
6836cde016c44c01d1e0ca68;67c0c81d7a68441d6be8e944;APPROVED;Not Applicable;2025-05-28T08:48:40.875000Z;2025-05-28T08:58:14.964000Z;2025-05-28T08:58:15.659000Z;2025-05-28T08:58:15.579146Z;575.0;72AAC84F;579;English;32;Female;White;United States;United Kingdom;United Kingdom;English;DATA_EXPIRED;Full-Time
6836cde460a846b721becff4;676aa3d2bea8f42b3c7e5730;APPROVED;Not Applicable;2025-05-28T08:48:54.911000Z;2025-05-28T08:59:07.895000Z;2025-05-28T08:59:08.527000Z;2025-05-28T08:59:08.452974Z;613.0;72AAC84F;73;English, Greek;23;Female;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;Due to start a new job within the next month
6836ce796137aefa75b2a346;65a297db6bf9a9f5140b2b04;APPROVED;Not Applicable;2025-05-28T08:51:21.275000Z;2025-05-28T08:57:33.951000Z;2025-06-02T09:52:26.705000Z;2025-05-28T08:57:34.480516Z;373.0;72AAC84F;237;English, Greek, Russian;31;Male;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836ce87a061a3ffdb36ac2f;63e6378e04ade071ebf9ff9c;APPROVED;Not Applicable;2025-05-28T08:51:26.710000Z;2025-05-28T09:03:28.727000Z;2025-05-28T09:03:53.692000Z;2025-05-28T09:03:29.302358Z;723.0;72AAC84F;2500;English;33;Male;Black;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836cffc79b029d6a9d452bd;5f0d7190d63c6a000996da50;APPROVED;Not Applicable;2025-05-28T08:57:34.974000Z;2025-05-28T09:12:51.562000Z;2025-05-28T09:12:52.271000Z;2025-05-28T09:12:52.174244Z;917.0;72AAC84F;1092;English;21;Male;White;United Kingdom;United Kingdom;United Kingdom;English;Yes;DATA_EXPIRED
6836d65171c7e1f7adadba99;5ea8018973b0521f70fe7ba1;APPROVED;Not Applicable;2025-05-28T09:24:38.932000Z;2025-05-28T09:31:50.231000Z;2025-06-02T09:52:30.580000Z;2025-05-28T09:31:51.074926Z;432.0;72AAC84F;1672;English;31;Female;White;United Kingdom;United Kingdom;United Kingdom;English;No;Full-Time
6836c855d81d100fae13b954;6645ead2d999bda561f525ea;RETURNED;Not Applicable;2025-05-28T08:25:04.733000Z;;;;;;972;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c862a4fae7196fa4ce53;62fd14d7b1e0729dc8aadb79;RETURNED;Not Applicable;2025-05-28T08:36:00.013000Z;;;;;;1895;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c86b34094c1256b8b594;5e7a46d8e1e19301df4faab9;RETURNED;Not Applicable;2025-05-28T08:25:17.869000Z;;;;;;1498;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c86b3c322e7163746032;5a9c4b3d35237b000112a00e;RETURNED;Not Applicable;2025-05-28T08:35:15.212000Z;;;;;;632;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c86dee4bac6cce36db6f;60fd666391dc3d42dc1b1827;RETURNED;Not Applicable;2025-05-28T08:25:21.398000Z;;;;;;1535;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c873239a095488733d54;6603fe46a589a208a4364b6d;RETURNED;Not Applicable;2025-05-28T08:25:23.457000Z;;;;;;662;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c89463a3d9f9e9e0100e;5bead56b5324b10001c2551c;RETURNED;Not Applicable;2025-05-28T08:25:59.552000Z;;;;;;3092;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8c2a6046334e20ab932;66ef36768bc403140fa01e35;RETURNED;Not Applicable;2025-05-28T08:26:58.494000Z;;;;;;358;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8c8909d01cdd207abe5;66c62c2a76d4919685cd6767;RETURNED;Not Applicable;2025-05-28T08:26:55.765000Z;;;;;;594;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8ce8d8020d3f5954403;5b54d7a3184c610001757ac0;RETURNED;Not Applicable;2025-05-28T08:37:00.008000Z;;;;;;962;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8cfd7e01593b48bf917;66095f32c9a782ed6acaf8fb;REJECTED;Not Applicable;2025-05-28T08:27:36.404000Z;2025-05-28T08:43:21.894000Z;2025-06-02T09:53:14.378000Z;2025-05-28T08:43:22.557000Z;946.0;NOCODE;1117;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8e2045d70d1cd68fb6b;682d9fb1ee7a1ee2e8774758;RETURNED;Not Applicable;2025-05-28T08:27:20.375000Z;;;;;;63;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8e2d9e1e3b4494be98c;67657285268b6b24d374ca1d;REJECTED;Not Applicable;2025-05-28T08:27:18.472000Z;2025-05-28T08:38:40.809000Z;2025-06-02T09:53:07.472000Z;2025-05-28T08:38:41.382000Z;683.0;NOCODE;7;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c8e4d8d8dcf71fe2b684;5b5e01bf9351420001b7a83a;RETURNED;Not Applicable;2025-05-28T08:27:18.924000Z;;;;;;3330;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c919dae3cbef44e635af;5cb036f10f8f9800198a79b8;RETURNED;Not Applicable;2025-05-28T08:28:23.733000Z;;;;;;319;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c94172f1c43f30454c74;6658b451f1598114c55bafa9;RETURNED;Not Applicable;2025-05-28T08:28:58.345000Z;;;;;;384;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c948ed2b79e803acfdcb;6662c3fbba2165e6212fffb2;RETURNED;Not Applicable;2025-05-28T08:28:59.849000Z;;;;;;465;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836c99a59d55f24163c4211;5e5e496778dda215856a7a55;RETURNED;Not Applicable;2025-05-28T08:30:40.347000Z;;;;;;178;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836ca54fdddc654233af970;6037d796b948e80ce4afcc09;RETURNED;Not Applicable;2025-05-28T08:33:28.146000Z;;;;;;884;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836ca5c39807b48a866d3d7;6346e221d4cea480a1a39b52;RETURNED;Not Applicable;2025-05-28T08:35:01.106000Z;;;;;;1197;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836caddf79a041363080d2e;677c541558ff15f788e9fe43;RETURNED;Not Applicable;2025-05-28T08:35:54.427000Z;;;;;;38;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836cbbe195cf87b88047fa5;640c5ca62e45952ea0c9474c;RETURNED;Not Applicable;2025-05-28T08:39:49.378000Z;;;;;;182;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836cd9b43d7b1c45280a594;5a94d2e989de8200013ecab6;RETURNED;Not Applicable;2025-05-28T08:47:32.521000Z;;;;;;2918;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
6836d03b54ba046cdbfa96ea;5c5bea76fa36ba000139c87d;RETURNED;Not Applicable;2025-05-28T08:58:38.159000Z;;;;;;67;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED;CONSENT_REVOKED
